conceptId:ID
101009
102002
103007
104001
107008
108003
109006
110001
111002
112009
113004
114005
115006
116007
117003
118008
119000
120006
122003
124002
125001
126000
127009
128004
129007
130002
131003
132005
133000
134006
135007
136008
138009
139001
140004
142007
144008
145009
146005
148006
149003
150003
151004
153001
154007
155008
156009
158005
159002
161006
162004
163009
164003
165002
166001
167005
168000
169008
170009
171008
173006
174000
175004
176003
177007
178002
179005
180008
181007
182000
183005
184004
186002
187006
188001
189009
191001
192008
193003
194009
196006
197002
198007
199004
200001
201002
202009
205006
206007
207003
209000
210005
211009
213007
214001
216004
217008
218003
219006
221001
222008
223003
226006
227002
228007
229004
230009
231008
232001
233006
234000
235004
237007
238002
239005
241006
242004
243009
245002
246001
247005
248000
249008
251007
252000
253005
254004
255003
256002
257006
259009
260004
261000
262007
263002
264008
266005
267001
268006
269003
270002
271003
272005
273000
275007
276008
277004
279001
280003
281004
283001
284007
285008
287000
289002
290006
291005
292003
293008
294002
295001
296000
297009
299007
301000
302007
303002
305009
306005
308006
310008
311007
312000
313005
314004
315003
316002
317006
318001
320003
324007
325008
326009
327000
328005
329002
330007
331006
332004
334003
335002
336001
338000
339008
340005
341009
342002
344001
345000
347008
348003
349006
350006
351005
352003
354002
355001
356000
357009
359007
360002
362005
363000
364006
365007
366008
367004
368009
369001
370000
371001
372008
374009
375005
376006
377002
378007
379004
380001
381002
382009
383004
385006
386007
387003
388008
389000
390009
391008
392001
393006
394000
395004
397007
398002
399005
401004
402006
404007
405008
406009
407000
408005
409002
410007
411006
412004
413009
414003
415002
416001
417005
419008
420002
421003
422005
423000
424006
425007
426008
427004
428009
431005
432003
433008
435001
436000
437009
438004
440009
442001
443006
444000
445004
446003
447007
448002
449005
450005
451009
452002
453007
455000
456004
457008
459006
460001
461002
462009
463004
464005
465006
466007
467003
468008
470004
471000
472007
474008
476005
477001
478006
479003
480000
481001
482008
484009
485005
486006
488007
489004
490008
493005
494004
496002
497006
498001
499009
501001
502008
504009
505005
506006
508007
509004
510009
511008
515004
516003
517007
518002
519005
520004
521000
522007
524008
525009
526005
527001
528006
529003
531007
533005
534004
535003
536002
537006
538001
539009
540006
541005
543008
544002
545001
546000
547009
548004
549007
550007
551006
552004
554003
555002
556001
559008
562006
563001
564007
565008
566009
567000
568005
572009
573004
574005
575006
576007
578008
579000
581003
582005
584006
585007
586008
587004
588009
589001
590005
591009
592002
593007
594001
595000
596004
597008
598003
599006
600009
601008
604000
605004
607007
608002
609005
610000
611001
612008
613003
614009
615005
616006
617002
618007
620005
621009
623007
625000
626004
627008
628003
629006
631002
633004
635006
636007
637003
638008
640003
641004
642006
643001
644007
646009
647000
648005
649002
650002
651003
652005
653000
654006
655007
656008
657004
658009
660006
661005
662003
664002
665001
667009
668004
670008
671007
673005
674004
675003
676002
677006
678001
679009
680007
681006
683009
686001
687005
688000
689008
691000
692007
693002
695009
697001
698006
699003
701003
703000
704006
705007
706008
707004
708009
709001
710006
711005
712003
714002
715001
718004
719007
722009
723004
724005
725006
726007
727003
728008
730005
732002
734001
735000
736004
737008
738003
739006
740008
741007
744004
746002
747006
748001
749009
750009
751008
752001
753006
754000
755004
756003
758002
759005
760000
761001
762008
763003
764009
767002
769004
770003
771004
773001
774007
776009
778005
781000
782007
784008
785009
787001
788006
789003
790007
791006
792004
793009
795002
796001
798000
799008
800007
801006
802004
803009
804003
805002
807005
808000
809008
810003
811004
812006
813001
814007
815008
816009
817000
818005
819002
820008
821007
823005
824004
825003
826002
827006
830004
831000
832007
833002
834008
835009
836005
841002
842009
843004
844005
845006
846007
847003
848008
849000
850000
852008
853003
854009
855005
856006
857002
859004
860009
861008
862001
864000
865004
867007
868002
869005
870006
871005
872003
873008
874002
875001
876000
877009
878004
879007
881009
882002
884001
885000
887008
889006
890002
891003
892005
893000
895007
896008
897004
898009
899001
900006
901005
903008
904002
905001
907009
909007
910002
911003
912005
913000
915007
916008
917004
918009
921006
922004
923009
925002
926001
927005
928000
929008
931004
932006
933001
934007
935008
938005
940000
941001
943003
946006
947002
948007
951000
952007
955009
958006
961007
962000
963005
965003
967006
968001
969009
971009
972002
974001
975000
976004
977008
978003
979006
981008
984000
985004
987007
988002
989005
991002
993004
994005
995006
996007
997003
998008
999000
1001000
1002007
1003002
1004008
1005009
1007001
1008006
1009003
1010008
1012000
1013005
1014004
1015003
1017006
1018001
1019009
1020003
1021004
1023001
1025008
1027000
1028005
1029002
1030007
1032004
1033009
1034003
1035002
1036001
1037005
1038000
1039008
1040005
1041009
1045000
1046004
1047008
1048003
1050006
1051005
1053008
1054002
1055001
1056000
1058004
1059007
1060002
1063000
1064006
1065007
1066008
1067004
1069001
1070000
1071001
1073003
1075005
1076006
1077002
1078007
1079004
1080001
1081002
1082009
1083004
1084005
1085006
1086007
1087003
1089000
1090009
1091008
1092001
1093006
1095004
1097007
1098002
1099005
1101003
1102005
1103000
1104006
1105007
1106008
1107004
1108009
1109001
1110006
1111005
1112003
1113008
1115001
1116000
1119007
1120001
1121002
1122009
1124005
1125006
1126007
1127003
1129000
1131009
1133007
1134001
1135000
1136004
1137008
1138003
1139006
1140008
1141007
1142000
1143005
1145003
1146002
1147006
1148001
1149009
1150009
1151008
1152001
1153006
1154000
1155004
1157007
1158002
1159005
1160000
1161001
1162008
1163003
1166006
1168007
1169004
1171004
1172006
1173001
1174007
1176009
1177000
1184008
1185009
1188006
1189003
1190007
1191006
1193009
1194003
1195002
1196001
1197005
1198000
1199008
1200006
1201005
1202003
1206000
1207009
1208004
1209007
1210002
1211003
1212005
1213000
1214006
1215007
1216008
1217004
1219001
1220007
1222004
1223009
1226001
1227005
1231004
1234007
1235008
1236009
1237000
1238005
1239002
1240000
1241001
1242008
1243003
1244009
1245005
1246006
1248007
1250004
1251000
1253002
1254008
1255009
1258006
1259003
1261007
1262000
1263005
1264004
1265003
1266002
1267006
1268001
1269009
1270005
1271009
1272002
1273007
1274001
1275000
1277008
1278003
1280009
1281008
1282001
1284000
1285004
1286003
1287007
1288002
1290001
1291002
1292009
1293004
1295006
1297003
1299000
1300008
1303005
1305003
1306002
1307006
1308001
1309009
1310004
1311000
1312007
1313002
1314008
1315009
1318006
1319003
1320009
1323006
1324000
1325004
1327007
1328002
1329005
1330000
1331001
1332008
1333003
1335005
1336006
1337002
1338007
1339004
1341003
1342005
1343000
1344006
1345007
1346008
1348009
1350001
1351002
1352009
1353004
1354005
1355006
1356007
1358008
1359000
1360005
1361009
1364001
1366004
1367008
1368003
1369006
1370007
1371006
1372004
1373009
1375002
1376001
1378000
1380006
1381005
1382003
1383008
1384002
1385001
1386000
1387009
1388004
1389007
1390003
1391004
1392006
1393001
1394007
1396009
1397000
1398005
1399002
1400009
1402001
1403006
1405004
1407007
1408002
1411001
1412008
1413003
1415005
1416006
1417002
1418007
1421009
1422002
1423007
1424001
1425000
1426004
1428003
1431002
1434005
1439000
1440003
1441004
1443001
1444007
1445008
1446009
1447000
1449002
1450002
1452005
1453000
1454006
1455007
1456008
